time_s,phase,phase_progress,A1_joint,A2_joint,A3_joint,A4_joint,A5_joint,A6_joint,A7_joint,rh_thumb_cmc_roll,rh_thumb_cmc_yaw,rh_thumb_cmc_pitch,rh_thumb_mcp,rh_thumb_ip,rh_index_mcp_roll,rh_index_mcp_pitch,rh_index_pip,rh_index_dip,rh_middle_mcp_pitch,rh_middle_pip,rh_middle_dip,rh_ring_mcp_roll,rh_ring_mcp_pitch,rh_ring_pip,rh_ring_dip,rh_pinky_mcp_roll,rh_pinky_mcp_pitch,rh_pinky_pip,rh_pinky_dip,A7_x,A7_y,A7_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,middle_tip_x,middle_tip_y,middle_tip_z
3.566667,3/3 curl_four_fingers_thumb_up,0.683333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.4881125925925926,0.0,0.0,0.0,0.045760555555555554,0.8999575925925926,1.205027962962963,1.0296125,0.8999575925925926,1.205027962962963,0.4194717592592593,0.061014074074074075,0.8999575925925926,1.205027962962963,0.4194717592592593,0.12202814814814815,0.8999575925925926,1.205027962962963,0.4194717592592593,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0799661350321323,-0.3053024538866187,0.8850741643319124,1.0918183587069288,-0.31075426461232075,0.7846426616130762
3.6,3/3 curl_four_fingers_thumb_up,0.7,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.50176,0.0,0.0,0.0,0.04703999999999999,0.9251199999999998,1.2387199999999998,1.0584,0.9251199999999998,1.2387199999999998,0.43119999999999997,0.06272,0.9251199999999998,1.2387199999999998,0.43119999999999997,0.12544,0.9251199999999998,1.2387199999999998,0.43119999999999997,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0799424036795653,-0.3043157346499938,0.8845790086989558,1.090035596641623,-0.31056253438604087,0.7858061487159131
3.633333,3/3 curl_four_fingers_thumb_up,0.716667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.5149807407407407,0.0,0.0,0.0,0.048279444444444444,0.9494957407407407,1.2713587037037037,1.0862875,0.9494957407407407,1.2713587037037037,0.44256157407407415,0.06437259259259259,0.9494957407407407,1.2713587037037037,0.44256157407407415,0.12874518518518518,0.9494957407407407,1.2713587037037037,0.44256157407407415,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0799138618987043,-0.3033660004176748,0.8840875848713153,1.08829977674439,-0.31046839586276165,0.786897089869522
3.666667,3/3 curl_four_fingers_thumb_up,0.733333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.5277392592592592,0.0,0.0,0.0,0.04947555555555555,0.9730192592592591,1.3028562962962962,1.1132,0.9730192592592591,1.3028562962962962,0.45352592592592594,0.0659674074074074,0.9730192592592591,1.3028562962962962,0.45352592592592594,0.1319348148148148,0.9730192592592591,1.3028562962962962,0.45352592592592594,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.079881141737673,-0.30245535413853275,0.8836024608068607,1.086620690441883,-0.3104619257954077,0.7879140657014115
3.7,3/3 curl_four_fingers_thumb_up,0.75,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.050624999999999996,0.995625,1.3331250000000001,1.1390625,0.995625,1.3331250000000001,0.46406250000000004,0.0675,0.995625,1.3331250000000001,0.46406250000000004,0.135,0.995625,1.3331250000000001,0.46406250000000004,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0798449126749647,-0.30158582154915536,0.8831262679202038,1.0850072298412745,-0.3105326125310201,0.788856466433557
3.733333,3/3 curl_four_fingers_thumb_up,0.766667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.5517274074074074,0.0,0.0,0.0,0.05172444444444444,1.0172474074074074,1.3620770370370372,1.1638000000000002,1.0172474074074074,1.3620770370370372,0.4741407407407408,0.06896592592592593,1.0172474074074074,1.3620770370370372,0.4741407407407408,0.13793185185185186,1.0172474074074074,1.3620770370370372,0.4741407407407408,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0798058759470528,-0.30075935666376447,0.8826616887378302,1.083467358458441,-0.310669535282946,0.789724428373543
3.766667,3/3 curl_four_fingers_thumb_up,0.783333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.5628859259259259,0.0,0.0,0.0,0.05277055555555556,1.037820925925926,1.3896246296296297,1.1873375000000002,1.037820925925926,1.3896246296296297,0.48373009259259264,0.07036074074074074,1.037820925925926,1.3896246296296297,0.48373009259259264,0.14072148148148148,1.037820925925926,1.3896246296296297,0.48373009259259264,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0797647585241874,-0.29997784853580733,0.8822114441966075,1.0820081096682077,-0.3108615374547184,0.7905187563574128
3.8,3/3 curl_four_fingers_thumb_up,0.8,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.5734400000000001,0.0,0.0,0.0,0.05376000000000001,1.05728,1.4156800000000003,1.2096000000000002,1.05728,1.4156800000000003,0.4928000000000001,0.07168000000000001,1.05728,1.4156800000000003,0.4928000000000001,0.14336000000000002,1.05728,1.4156800000000003,0.4928000000000001,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0797223067470918,-0.2992431292811577,0.8817782806143101,1.0806356116114122,-0.31109739070186837,0.7912408344090325
3.833333,3/3 curl_four_fingers_thumb_up,0.816667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.5833540740740741,0.0,0.0,0.0,0.05468944444444444,1.0755590740740741,1.4401553703703704,1.2305125000000001,1.0755590740740741,1.4401553703703704,0.5013199074074075,0.07291925925925927,1.0755590740740741,1.4401553703703704,0.5013199074074075,0.14583851851851853,1.0755590740740741,1.4401553703703704,0.5013199074074075,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0796792796353072,-0.2985569833404721,0.8813649563502627,1.0793551367018301,-0.3113659471489321,0.7918925269070839
3.866667,3/3 curl_four_fingers_thumb_up,0.833333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.5925925925925927,0.0,0.0,0.0,0.05555555555555556,1.0925925925925928,1.4629629629629632,1.2500000000000002,1.0925925925925928,1.4629629629629632,0.5092592592592594,0.07407407407407408,1.0925925925925928,1.4629629629629632,0.5092592592592594,0.14814814814814817,1.0925925925925928,1.4629629629629632,0.5092592592592594,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0796364418755326,-0.2979211579456693,0.8809742281624323,1.0781711733950587,-0.31165627798650103,0.7924760724755203
3.9,3/3 curl_four_fingers_thumb_up,0.85,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.60112,0.0,0.0,0.0,0.056354999999999995,1.108315,1.4840149999999999,1.2679875,1.108315,1.4840149999999999,0.5165875,0.07514,1.108315,1.4840149999999999,0.5165875,0.15028,1.108315,1.4840149999999999,0.5165875,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0795945564955103,-0.29733737474269994,0.8806088372543907,1.0770875175139922,-0.3119577975282534,0.7929939726479952
3.933333,3/3 curl_four_fingers_thumb_up,0.866667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6089007407407409,0.0,0.0,0.0,0.057084444444444445,1.1226607407407407,1.503223703703704,1.2844000000000002,1.1226607407407407,1.503223703703704,0.5232740740740741,0.0761125925925926,1.1226607407407407,1.503223703703704,0.5232740740740741,0.1522251851851852,1.1226607407407407,1.503223703703704,0.5232740740740741,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.079554377225857,-0.2968073425096934,0.8802714949916395,1.0761073801662553,-0.31226037268348217,0.7934488771168343
3.966667,3/3 curl_four_fingers_thumb_up,0.883333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6158992592592593,0.0,0.0,0.0,0.05774055555555555,1.1355642592592592,1.5205012962962963,1.2991625,1.1355642592592592,1.5205012962962963,0.529288425925926,0.07698740740740741,1.1355642592592592,1.5205012962962963,0.529288425925926,0.15397481481481481,1.1355642592592592,1.5205012962962963,0.529288425925926,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0795166405488092,-0.2963327708961345,0.8799648682519556,1.0752335091249843,-0.3125544186728058,0.7938434670811705
4.0,3/3 curl_four_fingers_thumb_up,0.9,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.62208,0.0,0.0,0.0,0.05832,1.14696,1.53576,1.3122,1.14696,1.53576,0.5346000000000001,0.07776,1.14696,1.53576,0.5346000000000001,0.15552,1.14696,1.53576,0.5346000000000001,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.079482057429214,-0.295915385094807,0.8796915643588346,1.07446832045569,-0.3128309826634773,0.794180337878035
4.033333,3/3 curl_four_fingers_thumb_up,0.916667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6274074074074074,0.0,0.0,0.0,0.058819444444444445,1.1567824074074073,1.548912037037037,1.3234375,1.1567824074074073,1.548912037037037,0.5391782407407408,0.07842592592592593,1.1567824074074073,1.548912037037037,0.5391782407407408,0.15685185185185185,1.1567824074074073,1.548912037037037,0.5391782407407408,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0794513047193282,-0.2955569413437036,0.8794541155309502,1.0738140371324294,-0.3130818178099399,0.7944618817375889
4.066667,3/3 curl_four_fingers_thumb_up,0.933333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6318459259259259,0.0,0.0,0.0,0.059235555555555555,1.164965925925926,1.5598696296296297,1.3328000000000002,1.164965925925926,1.5598696296296297,0.5429925925925927,0.07898074074074074,1.164965925925926,1.5598696296296297,0.5429925925925927,0.15796148148148148,1.164965925925926,1.5598696296296297,0.5429925925925927,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0794250162252401,-0.2952592431397715,0.8792549627640078,1.0732728313646462,-0.31329945094260536,0.7946901711739043
4.1,3/3 curl_four_fingers_thumb_up,0.95,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.63536,0.0,0.0,0.0,0.059565,1.171445,1.568545,1.3402125,1.171445,1.568545,0.5460125,0.07942,1.171445,1.568545,0.5460125,0.15884,1.171445,1.568545,0.5460125,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0794037734190396,-0.2950241580300123,0.8790964390446508,1.072846967316031,-0.3134772478435735,0.7948668432317972
4.133333,3/3 curl_four_fingers_thumb_up,0.966667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6379140740740741,0.0,0.0,0.0,0.05980444444444444,1.176154074074074,1.5748503703703705,1.3456000000000001,1.176154074074074,1.5748503703703705,0.5482074074074075,0.07973925925925926,1.176154074074074,1.5748503703703705,0.5482074074074075,0.15947851851851852,1.176154074074074,1.5748503703703705,0.5482074074074075,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793880957774518,-0.2948536348278705,0.8789807517794483,1.0725389407996364,-0.31360948067363553,0.7949929845855296
4.166667,3/3 curl_four_fingers_thumb_up,0.983333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6394725925925926,0.0,0.0,0.0,0.059950555555555556,1.1790275925925926,1.5786979629629632,1.3488875000000002,1.1790275925925926,1.5786979629629632,0.5495467592592593,0.07993407407407407,1.1790275925925926,1.5786979629629632,0.5495467592592593,0.15986814814814815,1.1790275925925926,1.5786979629629632,0.5495467592592593,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793784307246166,-0.29474972108374103,0.8789099643057137,1.0723516123383383,-0.31369140266098855,0.7950690173557526
4.2,3/3 curl_four_fingers_thumb_up,1.0,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.233333,hold_final_pose,0.013333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,0.0,0.0,0.05999999999999999,1.1799999999999997,1.58,1.35,1.1799999999999997,1.58,0.55,0.07999999999999999,1.1799999999999997,1.58,0.55,0.15999999999999998,1.1799999999999997,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.3137193356155409,0.7950945855078584
4.266667,hold_final_pose,0.026667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,0.0,0.0,0.06,1.1799999999999997,1.58,1.35,1.1799999999999997,1.58,0.55,0.07999999999999999,1.1799999999999997,1.58,0.55,0.15999999999999998,1.1799999999999997,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.3137193356155409,0.7950945855078584
4.3,hold_final_pose,0.04,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.5799999999999998,1.35,1.18,1.5799999999999998,0.5499999999999999,0.08,1.18,1.5799999999999998,0.5499999999999999,0.16,1.18,1.5799999999999998,0.5499999999999999,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.333333,hold_final_pose,0.053333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.1799999999999997,1.58,1.35,1.1799999999999997,1.58,0.5499999999999999,0.08,1.1799999999999997,1.58,0.5499999999999999,0.16,1.1799999999999997,1.58,0.5499999999999999,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.3137193356155409,0.7950945855078584
4.366667,hold_final_pose,0.066667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.3500000000000003,1.18,1.58,0.5500000000000002,0.08,1.18,1.58,0.5500000000000002,0.16,1.18,1.58,0.5500000000000002,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.4,hold_final_pose,0.08,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.1800000000000002,1.58,1.35,1.1800000000000002,1.58,0.55,0.08,1.1800000000000002,1.58,0.55,0.16,1.1800000000000002,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.3137193356155409,0.7950945855078584
4.433333,hold_final_pose,0.093333,-1.0,1.5,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.060000000000000005,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.2947145806175295,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.466667,hold_final_pose,0.106667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.5,hold_final_pose,0.12,-1.0,1.4999999999999998,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.533333,hold_final_pose,0.133333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.05999999999999999,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.566667,hold_final_pose,0.146667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.6,hold_final_pose,0.16,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.633333,hold_final_pose,0.173333,-1.0,1.4999999999999998,1.2,0.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.07999999999999999,1.18,1.58,0.55,0.15999999999999998,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.666667,hold_final_pose,0.186667,-1.0,1.5,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.060000000000000005,1.18,1.58,1.3500000000000003,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.2947145806175295,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.7,hold_final_pose,0.2,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,0.060000000000000005,1.18,1.58,1.35,1.18,1.58,0.55,0.08000000000000002,1.18,1.58,0.55,0.16000000000000003,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.733333,hold_final_pose,0.213333,-1.0,1.5000000000000002,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.5800000000000003,1.35,1.18,1.5800000000000003,0.55,0.08,1.18,1.5800000000000003,0.55,0.16,1.18,1.5800000000000003,0.55,0.8934445314411387,-0.3392641276443926,0.8834214376804688,1.0793751431542253,-0.2947145806175294,0.8788859763353071,1.0722883296450016,-0.3137193356155407,0.7950945855078584
4.766667,hold_final_pose,0.226667,-1.0,1.5,1.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.3392641276443927,0.8834214376804691,1.0793751431542253,-0.2947145806175295,0.8788859763353074,1.0722883296450016,-0.31371933561554083,0.7950945855078587
4.8,hold_final_pose,0.24,-1.0,1.5,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.060000000000000005,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.2947145806175295,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.833333,hold_final_pose,0.253333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.866667,hold_final_pose,0.266667,-1.0,1.4999999999999998,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.5799999999999998,1.35,1.18,1.5799999999999998,0.55,0.08,1.18,1.5799999999999998,0.55,0.16,1.18,1.5799999999999998,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.9,hold_final_pose,0.28,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.933333,hold_final_pose,0.293333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,0.06,1.18,1.5800000000000003,1.35,1.18,1.5800000000000003,0.55,0.08000000000000002,1.18,1.5800000000000003,0.55,0.16000000000000003,1.18,1.5800000000000003,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
4.966667,hold_final_pose,0.306667,-1.0,1.5,1.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.3392641276443927,0.8834214376804691,1.0793751431542253,-0.2947145806175295,0.8788859763353074,1.0722883296450016,-0.31371933561554083,0.7950945855078587
5.0,hold_final_pose,0.32,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.033333,hold_final_pose,0.333333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,0.0,0.0,0.05999999999999999,1.18,1.5799999999999998,1.35,1.18,1.5799999999999998,0.55,0.07999999999999999,1.18,1.5799999999999998,0.55,0.15999999999999998,1.18,1.5799999999999998,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.066667,hold_final_pose,0.346667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.1,hold_final_pose,0.36,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.133333,hold_final_pose,0.373333,-1.0,1.5,1.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,0.0,0.0,0.05999999999999999,1.18,1.58,1.35,1.18,1.58,0.55,0.07999999999999999,1.18,1.58,0.55,0.15999999999999998,1.18,1.58,0.55,0.8934445314411387,-0.3392641276443927,0.8834214376804691,1.0793751431542253,-0.2947145806175295,0.8788859763353074,1.0722883296450016,-0.31371933561554083,0.7950945855078587
5.166667,hold_final_pose,0.386667,-1.0,1.5000000000000002,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.3392641276443926,0.8834214376804688,1.0793751431542253,-0.2947145806175294,0.8788859763353071,1.0722883296450016,-0.31371933561554066,0.7950945855078584
5.2,hold_final_pose,0.4,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.233333,hold_final_pose,0.413333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.266667,hold_final_pose,0.426667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.3,hold_final_pose,0.44,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.333333,hold_final_pose,0.453333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
5.366667,hold_final_pose,0.466667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.06,1.18,1.58,1.35,1.18,1.58,0.55,0.08,1.18,1.58,0.55,0.16,1.18,1.58,0.55,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793751431542253,-0.29471458061752953,0.8788859763353071,1.0722883296450016,-0.31371933561554083,0.7950945855078584
